datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2023-11-01 00:00:00+00:00,524897523.9896058,8697676.220557872,516383533.4108463,70487859.44680057,663012009.2180226,45396157.905456506,308000000.0,1526319.727109842,9710182231.798449,450495.5963509213,89861375.49872488,35622438.93959889,10882237.070881,158676491.9851821,80086652441.35,26716103.28109848,548942272.9437587,822757200.0754001,87367158.33624169,506081419.1758961,746103437.6467443,14873.394467580689,241853178.18536925,83404210.86076897,123580831.87225148,926913391.1593893,637914021.1561079,814320610.619422,92457103.7858817,9521391809.416386,102031239.07416372,32457526.825408548,7187174.293117761,6668552357.692885,3.402823669209379e+20,10121222.861246374,78934438.2600144,152374210.48800996,84372744.6424714,163505543.4249459,283774584.707,84023685.90322644,863362987.5218289,923803951.93799,165793066.69171968,9295797012.192593,1.1579208923731621e+71,52897904.11589249,3992195056.3151865,936221134.8376176,33975844.870303415,924408541.2066247,2798011851.4399056,85629788047.3261,875395449.2521883,94195621.3775179,1035136.7142259966,7763.152229973244,1336096.8743839257,1452886190.3583858,63560050.0339058,112347478.4821502,13359880.224701392,2058716.9358995028,486661.148995258,32590105966.56379,12591.272238163903,49181307.8191565,986229.8939863328,419772.55352284026,94754821.81641193,758964564.232686,980399475.0506184,7759619.818804414,23122935.23375904,432169861.0127,96644409.76178038,57432635.14465624
2023-11-02 00:00:00+00:00,527809976.50380754,8781240.35168387,516383533.4108463,70805914.87407988,662514406.4183055,46408250.42090699,308000000.0,1526319.727109842,9709778595.434813,450404.0823501493,89875318.9037249,35622184.77829889,10882237.070881,158785326.844009,80086652441.35,26717256.137644064,551300414.7185197,823058796.4749286,87361792.23748517,499613438.77049166,746606040.2601284,14923.331576914592,241370441.00667223,83718943.08502106,127320285.63462909,926095552.9120176,637570387.7020172,814320610.619422,92410706.1322804,9519578251.954807,101634062.36481614,32451452.508456636,7193960.22588033,6671002905.112307,3.402823669209379e+20,10101222.861246375,79401104.20741664,151985321.59912106,84356526.93940641,163529859.01470017,283769029.147,84238417.79966733,863237395.1942334,923814452.9170164,163271170.0842665,9281134491.186731,1.1579208923731621e+71,53028030.90204615,3993199810.854718,936199315.123195,33981491.85611042,924408791.2066247,2798050731.680555,85629743017.68596,875035969.6293561,93807736.1575179,1035331.712075272,7723.920630394144,1341074.9158711256,1452023519.2384748,63545646.39257928,114147676.54037456,13386500.58619723,2054721.9173037112,485255.9681339772,32631082191.978413,12677.136321009912,49162924.81267473,986261.097011533,419048.8311936054,94781205.4796554,758964564.232686,980400469.23491,7767931.904783577,23159952.31555366,432435005.5913,96643812.28168148,57339404.34834959
2023-11-03 00:00:00+00:00,527596916.8338114,8856665.422521101,516383533.4108463,70809205.39631294,674219266.8528894,46234873.07969652,308000000.0,1526319.727109842,9709766625.73784,450308.3787927396,89864713.38032489,55521994.51816544,10882237.070881,158686970.7691465,80086652441.35,26722409.11454387,550214590.0126256,821577324.264203,87470322.75409704,499613438.77049166,745839074.9597223,14967.174403089715,242302313.18260157,83779490.90645325,131468946.4354654,924601720.216568,636724529.5337757,814370517.6303174,92154596.95698674,9511489508.492102,101252530.60794182,32452934.840381883,7200222.690470461,6669753787.954225,3.4028236692093796e+20,10101222.861246375,79653432.15913299,151985321.59912106,84352108.99166541,163512916.5466067,285033215.467,84465326.0860647,863235805.9032456,923817563.7470164,162334392.64253408,9279420506.030424,1.1579208923731621e+71,53083636.1467187,3993699277.615823,937973253.7319614,33883274.375558466,924386529.716128,2798350731.680555,85629480639.06026,875586647.5798199,93616200.07978743,1034969.7227293424,7771.213443507728,1340686.4338711256,1452344248.7373977,63530145.490946315,114147676.54037456,13015031.937782442,2065070.2623445715,486563.1618965219,32681350299.73157,12655.301939955916,49176221.72814893,986261.0970115328,421345.2886386381,94784799.33203232,758964564.232686,980455013.1327276,7770400.348950956,23148776.715472292,431912671.27340007,96644851.49224886,57499525.140810855
2023-11-04 00:00:00+00:00,527527495.9647267,8860393.415864827,516383533.4108463,70730608.7458353,682250417.8481656,46018061.07693827,308000000.0,1526319.727109842,9709647621.70754,450308.3787927396,89834976.6202249,55521994.51816544,10882237.070881,160045420.47219935,80086652441.35,26736666.97536999,549998578.6062156,821594766.589184,87018536.8154804,499604209.1604917,744282916.1420071,15420.89720226972,240723197.07612795,84852260.46426181,130186274.00934018,924123923.6928988,639249841.329868,813005927.2854043,92234189.166701,9517691000.181768,101262904.10698654,32445214.23124055,7204232.55290007,6671128821.152227,3.4028236692093796e+20,10101222.861246375,79499669.36347085,151985321.59912106,84353511.19245978,163492932.54568493,285019326.577,84687039.80918224,863219239.9674197,923886966.8040164,160735524.1653718,9279004763.86424,1.1579208923731621e+71,53150808.88870746,3976605408.2531824,938230227.4873356,33918053.56610816,924386529.716128,2798179303.788273,85629432705.10423,875917012.5133883,93964906.89378744,1034304.1904581608,7771.21344350773,1340025.2079411256,1452327116.6255198,63552732.84399183,114379606.80605012,13134860.5004347,2064485.6646306943,485926.9685013819,32698540551.93819,12911.38362364213,49177003.08401539,986268.2932222784,423415.8528451975,94792217.0211794,758964564.232686,980455898.7091413,7787839.8583617695,23144204.0804538,431719345.9467,96643704.76066896,57580439.94169615
2023-11-05 00:00:00+00:00,527629782.1206831,8862787.59242008,516383533.4108463,70766226.01048268,683536334.3191438,46279360.0692387,308000000.0,1526319.727109842,9709615293.70754,450308.3787927396,89797883.8892249,55521994.51816544,10882237.070881,160068243.25703368,80086652441.35,26734914.78158309,548797050.2319105,822696223.1304848,87033896.47349946,499603971.3004916,743443465.7182605,15459.529076610586,240425032.21895212,84672266.43806149,133520535.201847,924044509.45841,636664066.082821,812856944.3370048,92242826.63321532,9509273987.968777,101250478.52684183,32447977.60052586,7203003.2247348605,6667044366.140509,3.4028236692093796e+20,10101222.861246375,79595311.77246256,151985321.59912106,84355317.75365716,163223326.1049381,286240790.395,84914900.56551138,863145090.2372442,923888933.126156,159658053.34669313,9274202635.714205,1.1579208923731621e+71,53217123.172212735,3976175807.5197554,938265688.4477304,33891281.79174097,924416529.716128,2797742009.490443,85629497576.89542,876123288.0447004,93964906.89378744,1034356.1333553676,7771.21344350773,1338205.1579411258,1452688099.1445255,63526186.76465312,114641248.60460792,13135487.53744142,2065739.710979025,485971.8086717496,32715221523.284016,12948.05069219972,49180136.55074424,986331.3132853569,423620.02548003575,94792761.9383034,758964564.232686,980495078.1611032,7793669.890744838,23143992.8356496,432076687.6667,96646911.13370618,57657831.680990584
2023-11-06 00:00:00+00:00,529246168.1138637,8890352.02437018,516383533.4108463,70720556.39249542,744275645.4946761,46262445.48992433,308000000.0,1526319.727109842,9709506202.798449,450308.3787927396,89770309.80762489,55621763.0001228,10882237.070881,160123823.29234597,80086652441.35,26737800.149547525,549187771.1993448,811536364.365475,87187985.08798327,499603723.3204917,743050023.081165,15236.213967770587,240448675.36308128,84766362.53425711,134418837.9934793,921022146.214686,631525708.9097134,813004393.0156653,92242826.63321532,9504691581.84732,101370353.93266518,32450139.739593424,7206273.43990788,6670344079.70513,3.402823669209379e+20,10101222.861246375,79553107.30869876,152319115.49112108,84365406.14691989,163495919.86364594,286226901.50499994,84277301.59033856,861993474.3037176,923374913.1621825,157797608.87994924,9272931553.22606,1.1579208923731621e+71,53289492.77865535,3976866588.8201423,937929267.8552344,33975537.13611305,924416529.716128,2807741224.379343,85629524010.72733,876963288.0447004,93964526.00486577,1033314.626215162,7763.186590589911,1328214.3579411255,1453441433.135569,63529639.59072766,115026910.7215174,13145076.28021826,2064519.4386066147,485773.1653753105,32732194857.59072,12949.687865156984,49214439.30909921,986331.313285357,423534.5594674997,94838296.3645966,758814564.232686,980497642.9673002,7793669.890744837,23143732.39801034,432216211.0567,95862059.54678042,57793004.47271128
2023-11-07 00:00:00+00:00,529156666.8400088,8838495.760635197,510772396.15784633,70655033.7345908,744494645.5219697,46506228.91223328,308000000.0,1526319.727109842,9709491657.343904,450718.47819662385,89792963.7956249,55618669.010331295,10882237.070881,160132143.88352814,80086652441.35,26732487.725792587,548822806.0598891,824482424.1869373,87221214.90418537,497502714.5304917,736863117.5591221,15223.16538265329,239857776.94071695,85101286.93785396,137564692.22911134,917227822.2948396,631509002.4898183,813004393.0239863,92243859.78779235,9494837784.243256,100766878.75748277,32602814.482215703,7210620.38560098,6670907063.957893,3.402823669209379e+20,10101222.861246375,79287892.89693646,152319115.49112108,84369399.60238853,161242022.77435663,286210234.8249999,84523833.04271041,865390644.4390252,923109534.5471104,157984784.11949208,9271735890.19074,1.1579208923731621e+71,53386382.11093132,3976893881.6879654,933570685.3512784,34011526.02667263,924557129.716128,2808019355.872082,85629136634.30429,877333481.876826,93968187.54481453,1000041.4388676524,7764.13551437783,1326397.2188727756,1453847781.792819,63559747.93922461,114968137.19412468,13254573.516642092,2065439.176200023,485844.2466068323,32614368334.47071,12833.37229189407,49216994.63169279,986334.6832696048,423472.3224674493,94854246.52045605,758814564.232686,980504189.8763236,7793641.793637099,23143732.39801034,431467013.3062,95877110.19530512,58384160.09482394
2023-11-08 00:00:00+00:00,529195064.7805485,8871428.87994165,510772396.15784633,70903974.43812065,754157197.5836807,46387331.95541027,308000000.0,1526319.727109842,9709467185.889357,450700.60089670663,89785904.45372489,55618669.010331295,10882237.070881,160193528.08021262,80086652441.35,26726395.25225742,549259430.1202317,818916484.1869382,87228702.31423505,497502294.5304917,737433786.6768473,15234.527386633292,239784834.23056695,85140779.43264757,137328925.7002475,914181982.2153332,631622463.1124915,813972762.1076225,92267090.39394449,9508440162.371658,101216804.73029092,32607526.14818582,7188493.66069524,6672055786.817486,3.402823669209379e+20,10101222.861246375,79317165.89545171,152319115.49112108,84345362.44605169,161260922.2825795,287209853.273,83866263.49338876,865382944.0976367,923029961.8101104,157734009.07018173,9244371848.624662,1.1579208923731621e+71,53592892.23365491,3975468632.13639,932400129.5742697,33944045.37143767,919301279.716128,2808115805.872082,85629599497.32173,877625490.924871,93992479.7648145,1069241.5409063683,7764.13551437783,1326380.0288727756,1454575403.9653254,63534706.85822704,114902434.27807648,13598874.745550578,2064917.471274132,488476.5145349886,32565054257.626423,12833.372291894071,49208816.04686245,986345.6163291038,424711.7503624339,94853753.9428818,758814564.232686,980514421.0198572,7793515.678688575,23143590.4025682,431265901.6636999,70084339.70763779,58574651.85366981
2023-11-09 00:00:00+00:00,528759100.88585263,8984767.500070635,500772396.15784633,70890076.7517306,755624946.1930958,46813755.258638814,308000000.0,1526247.791032669,9709445431.162085,450621.7217539207,89686366.89072488,55628390.79979773,10882237.070881,161436311.57205454,80086652441.35,26723903.74060735,548041804.4901335,821469666.1394043,87111359.39090373,490460074.2350512,736781044.7120904,15295.125844736693,239754411.72457615,85398701.36966456,137966084.11823052,914019454.4079472,630819472.2143761,814049675.4340552,92237090.39394449,9493873898.97971,101089566.65937167,32468725.497438304,6584813.50493245,6671814845.223312,3.40282366920938e+20,10101222.861246375,78591355.6570108,152663051.78312108,84348083.34648222,161260922.0825795,287066797.603,82585371.67689355,864535582.9611986,923007342.2494231,156150901.64247942,9265614517.087223,1.1579208923731621e+71,53675585.80031091,3975314395.152354,930821129.5536478,34056184.847752586,919399639.716128,2807377361.918913,85629659940.31322,877625490.924871,94008283.26551574,1069603.5510142047,7764.13551437783,1273328.6132445156,1454869603.2960825,63591449.46396232,114791285.37871234,13707724.25741418,2060420.2909055871,473625.79869401857,32610931110.34347,12842.261387537188,49220716.83033242,986369.9470103156,423397.7298771197,94937641.52036075,758814564.232686,980535526.8402208,7795027.911688576,23143792.9080682,431050108.6833999,70082908.59708971,58373680.27744695
2023-11-10 00:00:00+00:00,528874791.8330955,9004547.9726835,500772396.15784633,70807010.05043213,778943151.6944636,46211105.22205408,308000000.0,1526247.791032669,9709419976.61663,451094.6206550945,89688804.9098249,55494503.71678299,10882237.070881,162688150.78372997,80086652441.35,26713964.916312512,548230104.0332717,822221778.5284023,87079084.00839622,491937420.3467489,741643379.7830299,14858.941797183928,240159517.14710215,85455784.7418315,134798737.46018675,914546887.317662,631079660.7805569,812430232.0600157,91682679.4336392,9501042484.833956,101348500.46818487,32486637.64900109,6591825.656141371,6656466046.794875,3.40282366920938e+20,10041222.861246375,78175927.92435953,152663051.78312108,84341593.94011958,161255207.14326456,287916466.039,84399059.06692207,862067162.7140582,923058609.5009216,156625261.8181193,9256835109.755552,1.1579208923731621e+71,53708786.79585663,3969740230.561516,930837294.7139846,34147640.968043536,919399639.716128,2808461825.7212896,85629694627.70918,877625490.924871,93569605.33335662,1078764.6756803636,7749.88063719803,1273197.9725045157,1459893748.4532793,63619550.17264601,115188476.2367217,13456232.701794546,2068232.651612231,476471.1233103513,32645990293.95312,12791.674126419546,49124926.93925477,986324.516893926,423421.10918677854,94906307.90169168,758814564.232686,980556709.3250448,7795033.487907914,23177382.6413682,430643384.5756,70333135.12330167,58829500.69428796
2023-11-11 00:00:00+00:00,528941361.3504313,9024288.142883103,500772396.15784633,70820333.15891826,779123554.8851731,46307456.904161826,308000000.0,1526247.791032669,9709226049.586329,451527.04259761935,89708477.98982489,55518122.406850435,10882237.070881,162769549.2977787,80086652441.35,26708778.96500374,549499073.4244738,819164521.2412094,87092605.42752945,501405225.73462486,741265398.6698135,14853.783205519923,240236873.11970967,85448274.37989461,135195321.65935767,915199214.2650478,631260969.0020179,812454298.6053019,91783337.56019004,9512047346.46992,101526702.4137659,32491847.760847133,6596545.74684307,6661129060.869409,3.40282366920938e+20,10041222.861246375,78865587.77152537,152931316.57512107,84342064.61249737,161176038.42715037,288419635.062,84971357.65476085,861978738.5476383,923141661.19347,160177537.0516962,9265826716.381958,1.1579208923731621e+71,53814687.930223614,4170708732.3186502,932348597.4842228,34122709.28271187,919399639.716128,2808836136.337228,85629494375.13322,877625490.924871,93543826.33335662,1082564.2722473396,7750.895342427528,1279452.4607371248,1459248881.24296,63634393.422851704,113280349.5923711,13121195.202413565,2064924.5159029488,477392.1649835108,32688501496.626698,12488.19382250661,49139622.39066737,986327.1016240796,423155.03246912896,94908796.34662405,758814564.232686,980566079.7125704,7750703.693369632,23309869.38785952,430574412.5292,70333907.94413158,58905742.74028311
2023-11-12 00:00:00+00:00,529007271.31823486,9005066.0084821,500772396.15784633,70818109.96263078,779574162.1484989,46182505.65080139,308000000.0,1526247.791032669,9709164473.82875,451716.63679416134,89701086.21392488,55712568.91088067,10882237.070881,163074710.50943938,80086652441.35,26707720.089685597,550402789.2833444,824678757.1898992,87136995.5340652,508687794.76234627,741055788.1996787,15044.09800227971,240581808.4199612,85500152.8224591,137091861.8531833,914592265.540126,631511157.5261883,812454297.9906343,92683300.4528078,9498469015.805788,101205501.78146552,32489657.45733429,6552898.90055181,6663152179.447705,3.40282366920938e+20,10041222.861246375,78768889.58576216,152931316.57512107,84344785.72808854,161165133.6729125,289147029.9789999,82635925.56678969,861797928.2802427,923185793.16055,160344319.13061965,9261456508.355867,1.1579208923731621e+71,53889755.32773062,4941349168.331751,932186678.5055708,34061704.84647502,924274344.493212,2808941409.6368337,85629774889.7462,877625490.924871,93513084.2447672,1084309.4306012983,7750.895342427528,1301099.713993737,1460584005.5802743,63593484.26601132,113456652.0211862,13548275.254238322,2075684.8056886548,482953.5631356269,32737577218.29245,12504.909418523228,49123098.12513143,986380.1154351324,423464.70596395945,94918298.36536156,758814564.232686,980584160.479413,7705951.949077487,23327019.675624304,431141844.0956,70335412.37168612,58928573.99771963
2023-11-13 00:00:00+00:00,528911736.2074191,9010830.93805628,500772396.15784633,70725558.46269196,780047890.2859087,46329113.37788121,308000000.0,1526247.791032669,9709159928.374205,451059.8727095613,89652850.2242249,55658743.93384585,10882237.070881,163566480.28804374,80086652441.35,26704918.53378191,551317021.7147226,825496658.4097207,87136179.61514567,512195516.3817568,742081867.9363049,15067.251281894742,240600559.5837708,85542148.53183503,137055627.300591,914660674.9240084,633033475.1258845,812248760.1797969,92686355.16807644,9495784475.870028,100780763.6686942,32499013.789693892,6555969.14831791,6663566173.119228,3.40282366920938e+20,10041222.861246375,78684941.76203887,152931316.57512107,84308825.52530271,161172440.61397392,288878863.2989999,76725163.54021832,861606098.7594879,923190906.6035496,160269662.60962838,9238953172.98446,1.1579208923731621e+71,53999362.14903599,4262663384.206536,932579605.794052,34060510.06047502,924274344.493212,2805820242.42658,85629821205.44498,877625490.924871,93496060.97173662,1085477.4917555058,7751.666492637731,1302167.6039937371,1461224791.3465912,63616417.27245565,113883792.5322188,13581205.273804042,2079770.526658528,463444.39244614023,32796064146.823544,12689.274550240738,49135589.59658941,986438.1910865632,417907.55349048646,94852456.94071949,758814564.232686,980586795.007748,7700576.738310004,23630683.166546877,431118077.1463,70332684.00316226,59078898.8011997
